Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Janapada of Gandhāra,-600,-531,4987.757700827803,POLITY,Gandhāra (kingdom),,in_mahajanapada,,(Mahajanapadas),74.3646,33.3908
Janapada of Kāśī,-600,-481,5039.934877770674,POLITY,Kāśī (kingdom),,in_mahajanapada,,(Mahajanapadas),82.8228,25.4856
Median Kingdom,-600,-551,2243482.507340477,POLITY,Median dynasty,,ir_median_emp,,,57.8754,33.3344
Greek City-States,-600,-551,168090.75468211298,POLITY,Polis,,,,,23.7645,37.6062
Janapada of Kamboja,-600,-531,5086.773516501939,POLITY,Kambojas,,in_mahajanapada,,(Mahajanapadas),73.3055,33.4616
Greek City-States,-550,-541,191232.6454716078,POLITY,Polis,,,,,23.401,39.4149
Sabaeans,-550,-451,63947.671385958056,POLITY,Sabaeans,,ye_sabaean_commonwealth,,,43.9905,16.1365
Wu,-550,-481,193430.20533788725,POLITY,Wu (state),,cn_wu_confederacy,,(Spring and Autumn States),119.2829,31.8146
Peloponnesian League,-550,-481,15408.790361608471,POLITY,Peloponnesian League,,,,,22.3124,37.4759
Twenty-sixth Dynasty of Egypt,-550,-531,464286.9318627058,POLITY,Twenty-sixth Dynasty of Egypt,,,,,31.4946,27.421
Wey,-550,-481,6860.666578868629,POLITY,Wey (state),,,,(Spring and Autumn States),114.9822,36.0821
Lydia,-550,-541,255036.70586553233,POLITY,Lydia,,tr_lydia_k,,,30.7269,39.2584
Qi,-550,-481,86899.54857911478,POLITY,Qi (state),,cn_qi_spring_autumn,,(Spring and Autumn States),118.9526,37.139
Janapada of Aśmaka,-550,-367,5411.525212803307,POLITY,Asmaka,,in_mahajanapada,,(Mahajanapadas),78.2749,19.8357
(Spring and Autumn States),-550,-501,1008534.396365493,POLITY,Spring and Autumn Period,,,Cai;Wey;(Chu);Zheng;Qin;Zhu;Song;Xu;Jin;Chen;Chu;Wu;Later Zhou;Lu;Qi;Teng;Cao;Yan,,115.5487,34.2543
(Macedonian Empire),-550,-501,18961.591327213515,POLITY,Macedonia (ancient kingdom),,,Macedonian Empire,,22.658,40.8734
Etruscans,-550,-541,55261.84809016924,POLITY,Etruscan civilization,,,,,11.2509,44.0354
Achaemenid Empire,-550,-541,3326524.8144154716,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,56.8507,35.4597
(Mahajanapadas),-550,-501,80906.74392852218,POLITY,Mahajanapadas,,in_mahajanapada,Janapada of Gandhāra;Janapada of Vajji;Janapada of Kamboja;Janapada of Kāśī;Janapada of Matsya;Janapada of Malla;Janapada of Cedī;Janapada of Anga;Janapada of Kuru;Janapada of Vatsa;Janapada of Kosala;Janapada of Surasena;Janapada of Avanti;Janapada of Magadha;Janapada of Pañcāla;Janapada of Aśmaka,,80.0962,26.8692
Macedonian Empire,-550,-501,18961.591327213515,POLITY,Macedonia (ancient kingdom),,,,(Macedonian Empire),22.658,40.8734
Neo-Babylonian Empire,-550,-541,569734.2051978204,POLITY,Neo-Babylonian Empire,,iq_neo_babylonian_emp,,,41.0414,33.5478
Jin,-550,-451,152346.71506231435,POLITY,Jin (Chinese state),,cn_jin_spring_and_autumn,,(Spring and Autumn States),114.0491,36.961
Etruscans,-540,-531,55119.75439225401,POLITY,Etruscan civilization,,,,,11.249,44.0362
Neo-Babylonian Empire,-540,-531,569434.4130332753,POLITY,Neo-Babylonian Empire,,iq_neo_babylonian_emp,,,41.0442,33.5458
Achaemenid Empire,-540,-531,3707094.359739815,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,54.1521,35.8118
Greek City-States,-540,-531,169432.80236282168,POLITY,Polis,,,,,22.9027,39.5457
Italics,-540,-501,71549.83106681703,GROUP,Italic peoples,,,,,14.2486,41.9162
Twenty-sixth Dynasty of Egypt,-530,-501,464286.9318627058,POLITY,Twenty-sixth Dynasty of Egypt,,,,,31.4946,27.421
Janapada of Kamboja,-530,-501,5086.773516501939,POLITY,Kambojas,,in_mahajanapada,,(Mahajanapadas),73.3055,33.4616
Greek City-States,-530,-501,169071.65013944652,POLITY,Polis,,,,,22.8071,39.5345
Phoenicia,-530,-501,22263.14621033696,POLITY,Phoenicia,,lb_phoenician_emp,,,5.1088,36.3774
Janapada of Gandhāra,-530,-501,4987.757700827803,POLITY,Gandhāra (kingdom),,in_mahajanapada,,(Mahajanapadas),74.3646,33.3908
Achaemenid Empire,-530,-501,4270307.812784213,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,52.4715,35.5309
Janapada of Magadha,-530,-501,5039.950271172735,POLITY,Magadha,,in_mahajanapada,,(Mahajanapadas),84.9942,25.4856
Janapada of Anga,-530,-501,5577.980832112316,POLITY,Anga,,in_mahajanapada,,(Mahajanapadas),87.2892,24.5926
Etruscans,-530,-501,66337.12224071541,POLITY,Etruscan civilization,,,,,10.8948,43.7292
Greek City-States,-500,-481,148186.24053397038,POLITY,Polis,,,,,22.143,40.667
Yue,-500,-451,110431.48695995184,POLITY,Yue (state),,cn_yue_dyn,,,119.2417,30.7686
Italics,-500,-405,71219.64380722042,GROUP,Italic peoples,,,,,14.257,41.9124
(Roman Republic),-500,-338,906.4470584672355,POLITY,Roman Republic,,it_roman_rep_1,Roman Republic,,12.2808,41.9742
Roman Republic,-500,-338,906.4470584672355,POLITY,Roman Republic,,it_roman_rep_1,,(Roman Republic),12.2808,41.9742
Carthage,-500,-481,124727.75760027286,POLITY,Ancient Carthage,,tn_carthage_emp,,(Carthage),9.4837,35.124
Etruscans,-500,-451,65877.90426068756,POLITY,Etruscan civilization,,,,,10.8858,43.745
(Macedonian Empire),-500,-481,28540.300192164275,POLITY,Macedonia (ancient kingdom),,,Macedonian Empire,,22.255,40.8653
(Spring and Autumn States),-500,-481,898102.9094055411,POLITY,Spring and Autumn Period,,,Cai;Wey;(Chu);Zheng;Qin;Zhu;Song;Xu;Jin;Chen;Chu;Wu;Later Zhou;Lu;Qi;Teng;Cao;Yan,,115.1141,34.6646
Janapada of Vajji,-500,-481,5163.498020195235,POLITY,Vajjika League,,in_mahajanapada,,(Mahajanapadas),85.8676,26.7102
Zapotec Civilization,-500,-292,6447.0784608483955,POLITY,Zapotec civilization,,mx_monte_alban_1_early,,,-96.847,17.185
(Carthage),-500,-481,124727.75760027286,POLITY,Ancient Carthage,,tn_carthage_emp,Carthage,,9.4837,35.124
Magadha - Haryanka dynasty,-500,-481,33402.99446428196,POLITY,Haryanka dynasty,,in_mahajanapada,,(Mahajanapadas),86.1889,25.0828
Macedonian Empire,-500,-481,28540.300192164275,POLITY,Macedonia (ancient kingdom),,,,(Macedonian Empire),22.255,40.8653
(Mahajanapadas),-500,-481,93617.27607218936,POLITY,Mahajanapadas,,in_mahajanapada,Janapada of Vajji;Janapada of Kāśī;Janapada of Matsya;Janapada of Malla;Janapada of Cedī;Magadha - Haryanka dynasty;Janapada of Kuru;Janapada of Vatsa;Janapada of Kosala;Janapada of Surasena;Janapada of Avanti;Janapada of Pañcāla;Janapada of Aśmaka,,82.2973,25.6836
Achaemenid Empire,-500,-481,5553005.606279997,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,50.8053,33.9387
Janapada of Malla,-480,-451,5485.7156839613635,POLITY,Malla (tribe),,in_mahajanapada,,(Mahajanapadas),84.1468,26.6284
(Macedonian Empire),-480,-451,23355.005552051753,POLITY,Macedonia (ancient kingdom),,,Macedonian Empire,,21.9252,40.787
Janapada of Cedī,-480,-451,4395.761829221028,POLITY,Cedī (tribe),,in_mahajanapada,,(Mahajanapadas),81.4324,25.5317
Song,-480,-451,27594.96692131571,POLITY,Song (state),,,,(Warring States China),115.841,34.9618
Qi,-480,-405,86899.54857911478,POLITY,Qi (state),,cn_qi_warring_states,,(Warring States China),118.9526,37.139
Teng,-480,-451,4224.530070260433,POLITY,Teng (state),,,,(Warring States China),116.6326,35.0846
(Carthage),-480,-451,128961.93786806142,POLITY,Ancient Carthage,,tn_carthage_emp,Carthage,,9.2294,35.1597
Janapada of Kosala,-480,-451,4989.650229438946,POLITY,Kosala,,in_mahajanapada,,(Mahajanapadas),81.8393,27.1572
Magadha - Haryanka dynasty,-480,-451,93607.8326488937,POLITY,Haryanka dynasty,,in_mahajanapada,,(Mahajanapadas),86.7814,23.7977
Chu,-480,-451,353292.4864529284,POLITY,Chu (state),,cn_chu_k_warring_states,,(Chu);(Warring States China),113.585,32.1927
Macedonian Empire,-480,-451,23355.005552051753,POLITY,Macedonia (ancient kingdom),,,,(Macedonian Empire),21.9252,40.787
(Mahajanapadas),-480,-451,153822.11425680105,POLITY,Mahajanapadas,,in_mahajanapada,Mahajanapadas;Janapada of Kāśī;Janapada of Matsya;Janapada of Malla;Janapada of Cedī;Magadha - Haryanka dynasty;Janapada of Kuru;Janapada of Vatsa;Janapada of Kosala;Janapada of Surasena;Janapada of Avanti;Janapada of Pañcāla;Janapada of Aśmaka,,84.1593,24.6749
(Warring States China),-480,-451,1008534.396365493,POLITY,Warring States Period,,,Cai;Wey;(Chu);Yue;Zheng;Qin;Zhu;Song;Xu;Jin;Chen;Chu;Wu;Later Zhou;Lu;Qi;Teng;Cao;Yan,,115.5487,34.2543
Achaemenid Empire,-480,-451,5623180.476580744,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,50.4684,34.043
Mahajanapadas,-480,-451,5163.498020195235,POLITY,Mahajanapadas,,in_mahajanapada,,(Mahajanapadas),85.8676,26.7102
Wu,-480,-451,82998.71837793537,POLITY,Wu (state),,cn_wu_confederacy,,(Warring States China),119.3363,33.1708
Janapada of Kāśī,-480,-451,5039.934877770674,POLITY,Kāśī (kingdom),,in_mahajanapada,,(Mahajanapadas),82.8228,25.4856
Greek City-States,-480,-451,125200.50312479938,POLITY,Polis,,,,,21.2198,40.5437
Hellenic League,-480,-451,25765.671842359163,GROUP,Hellenic League,,,,,22.6963,37.8023
Cao,-480,-451,3889.135670848522,POLITY,Cao (state),,,,(Warring States China),114.7438,35.3608
Chen,-480,-451,4971.727588222698,POLITY,Chen (state),,,,(Warring States China),114.5037,34.5391
Wey,-480,-451,6836.963956466979,POLITY,Wey (state),,,,(Warring States China),114.9806,36.0821
Cai,-480,-451,3733.2072897097473,POLITY,Cai (state),,,,(Warring States China),113.4874,34.622
Carthage,-480,-451,128961.93786806142,POLITY,Ancient Carthage,,tn_carthage_emp,,(Carthage),9.2294,35.1597
Lu,-480,-451,38793.55547656877,POLITY,Lu (state),,,,(Warring States China),118.4602,35.6807
Janapada of Vatsa,-480,-451,4014.804097792469,POLITY,Vatsa,,in_mahajanapada,,(Mahajanapadas),81.9636,25.7644
(Chu),-480,-451,353292.4864529284,POLITY,Chu (state),,cn_chu_k_warring_states,Chu,(Warring States China),113.585,32.1927
Xu,-450,-405,2964.668542779174,POLITY,Xu (state),,,,(Warring States China),116.9645,35.1814
Later Zhou,-450,-405,5476.087908262313,POLITY,Later Zhou,,cn_eastern_zhou_warring_states,,(Warring States China),112.8139,35.1964
Yue,-450,-405,188595.59671457755,POLITY,Yue (state),,cn_yue_dyn,,(Warring States China),119.3207,31.7521
Odrysian Kingdom,-450,-367,105748.4139708722,POLITY,Odrysian kingdom,,,,,25.8249,42.6393
Greek City-States,-450,-405,125569.7292972906,POLITY,Polis,,,,,22.0186,40.9255
Sabaeans,-450,-384,63947.671385958056,POLITY,Sabaeans,,,,,43.9905,16.1365
Wey,-450,-405,5828.717420998205,POLITY,Wey (state),,,,(Warring States China),115.1464,36.1996
Janapada of Matsya,-450,-405,5219.659637820523,POLITY,Matsya (tribe),,in_mahajanapada,,(Mahajanapadas),76.1649,27.4268
Janapada of Pañcāla,-450,-405,4959.468340671114,POLITY,Pañcāla,,in_mahajanapada,,(Mahajanapadas),79.0838,28.1225
(Chu),-450,-405,376257.9570694477,POLITY,Chu (state),,cn_chu_k_warring_states,Chu,(Warring States China),113.5714,32.3311
Peloponnesian League,-450,-405,19674.12483878485,POLITY,Peloponnesian League,,,,,22.4639,37.6798
Lu,-450,-405,39169.097014175575,POLITY,Lu (state),,,,(Warring States China),118.4555,35.678
Carthage,-450,-405,198257.78151544338,POLITY,Ancient Carthage,,tn_carthage_emp,,(Carthage),7.0479,35.9046
Zhu,-450,-405,5421.526390685846,POLITY,Zhu (state),,,,(Warring States China),117.6804,35.3089
Janapada of Surasena,-450,-405,5198.609074103949,POLITY,Surasena,,in_mahajanapada,,(Mahajanapadas),77.7118,27.2767
Zheng,-450,-405,10829.067137450971,POLITY,Zheng (state),,,,(Warring States China),114.1856,35.1672
Janapada of Kuru,-450,-405,5231.696471520954,POLITY,Kuru Kingdom,,in_mahajanapada,,(Mahajanapadas),77.2813,28.6476
Etruscans,-450,-384,65806.26968838993,POLITY,Etruscan civilization,,,,,10.885,43.7468
(Macedonian Empire),-450,-367,29194.329551994935,POLITY,Macedonia (ancient kingdom),,,Macedonian Empire,,22.2312,40.8358
(Carthage),-450,-405,198257.78151544338,POLITY,Ancient Carthage,,tn_carthage_emp,Carthage,,7.0479,35.9046
Song,-450,-405,34092.80745312344,POLITY,Song (state),,,,(Warring States China),116.0852,34.9265
Janapada of Avanti,-450,-405,5103.958132607815,POLITY,Avanti (region),,in_mahajanapada,,(Mahajanapadas),75.7801,23.2354
Chu,-450,-405,376257.9570694477,POLITY,Chu (state),,cn_chu_k_warring_states,,(Chu);(Warring States China),113.5714,32.3311
Jin,-450,-405,152875.75505191114,POLITY,Jin (Chinese state),,cn_jin_spring_and_autumn,,(Warring States China),114.0994,36.9661
Magadha - Haryanka dynasty,-450,-405,335215.3988098988,POLITY,Haryanka dynasty,,in_mahajanapada,,(Mahajanapadas),84.9285,24.9099
Achaemenid Empire,-450,-405,5527220.249363336,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,50.8996,33.9179
Delian League,-450,-405,59156.420991092775,GROUP,Delian League,,,,,25.8739,39.4685
Qin,-450,-405,46885.88489293233,POLITY,Qin (state),,,,(Warring States China),110.0669,35.76
(Warring States China),-450,-405,1004895.6556082492,POLITY,Warring States Period,,,Wey;(Chu);Yue;Chu;Zheng;Qin;Later Zhou;Lu;Zhu;Qi;Song;Xu;Jin;Yan,,115.578,34.2515
(Mahajanapadas),-450,-405,366340.31567942654,POLITY,Mahajanapadas,,in_mahajanapada,Janapada of Surasena;Janapada of Avanti;Janapada of Matsya;Janapada of Pañcāla;Janapada of Aśmaka;Magadha - Haryanka dynasty;Janapada of Kuru,,84.2823,24.9852
Macedonian Empire,-450,-367,29194.329551994935,POLITY,Macedonia (ancient kingdom),,,,(Macedonian Empire),22.2312,40.8358
(Carthage),-404,-384,203789.77522777536,POLITY,Ancient Carthage,,tn_carthage_emp,Carthage,,7.2318,35.946
Yuezhi,-404,-204,907503.0329211464,POLITY,Yuezhi,,,,,81.6857,40.9423
Zhao,-404,-367,57946.88821368521,POLITY,Zhao (state),,,,(Warring States China),113.491,36.8253
Song,-404,-384,34117.62217034665,POLITY,Song (state),,,,(Warring States China),116.0859,34.9258
Qi,-404,-351,119882.66738988018,POLITY,Qi (state),,cn_qi_warring_states,,(Warring States China),118.7421,36.7937
Magadha - Shaishunaga dynasty,-404,-351,796690.4924248538,POLITY,Shaishunaga dynasty,,in_mahajanapada,,(Mahajanapadas),83.76,24.1878
Achaemenid Empire,-404,-384,4993928.541167605,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,49.4988,34.5777
Qin,-404,-367,46627.767853069745,POLITY,Qin (state),,,,(Warring States China),110.0617,35.7606
Cimmerian Bosporus,-404,-384,1810.6204229752636,POLITY,Bosporan Kingdom,,,,,36.5972,45.2373
Wei,-404,-367,79310.35890653689,POLITY,Wei (state),,cn_wei_dyn_warring_states,,(Warring States China),115.1015,37.8507
(Warring States China),-404,-384,1004558.203800555,POLITY,Warring States Period,,,Wey;(Chu);(Han);Yue;Chu;Zheng;Han;Wei;Later Zhou;Lu;Qin;Qi;Song;Xu;Yan;Zhao,,115.5784,34.2503
(Mahajanapadas),-404,-367,802102.0176376574,POLITY,Mahajanapadas,,in_mahajanapada,Magadha - Shaishunaga dynasty;Janapada of Aśmaka,,83.7241,24.1593
Chu,-404,-384,389239.02380325587,POLITY,Chu (state),,cn_chu_k_warring_states,,(Chu);(Warring States China),113.7461,32.4187
Yue,-404,-338,185632.90617425728,POLITY,Yue (state),,cn_yue_dyn,,(Warring States China),119.3538,31.7233
Italics,-404,-384,72757.7779178605,GROUP,Italic peoples,,,,,14.269,41.8876
(Han),-404,-367,18417.837501218743,POLITY,Han (state),,,Han,(Warring States China),112.2098,35.1111
Greek City-States,-404,-384,173676.40777046245,POLITY,Polis,,,,,23.5734,40.5786
Xu,-404,-292,3139.4815438011824,POLITY,Xu (state),,,,(Warring States China),116.9596,35.191
Yan,-404,-292,39183.147680215094,POLITY,Yan (state),,,,(Warring States China),118.4362,39.7814
Later Zhou,-404,-367,5826.859838448773,POLITY,Later Zhou,,cn_eastern_zhou_warring_states,,(Warring States China),112.7926,35.1801
(Chu),-404,-384,389239.02380325587,POLITY,Chu (state),,cn_chu_k_warring_states,Chu,(Warring States China),113.7461,32.4187
Lu,-404,-285,8797.7359734668,POLITY,Lu (state),,,,(Warring States China),116.3809,35.8481
Peloponnesian League,-404,-384,22376.714439337364,POLITY,Peloponnesian League,,,,,22.6198,37.7415
Carthage,-404,-384,203789.77522777536,POLITY,Ancient Carthage,,tn_carthage_emp,,(Carthage),7.2318,35.946
Han,-404,-367,18417.837501218743,POLITY,Han (state),,,,(Warring States China);(Han),112.2098,35.1111
Zheng,-404,-384,10803.987728181984,POLITY,Zheng (state),,,,(Warring States China),114.1875,35.1683
Wey,-404,-367,5754.31876279089,POLITY,Wey (state),,,,(Warring States China),115.1249,36.1854
Carthage,-383,-338,199514.18705010955,POLITY,Ancient Carthage,,tn_carthage_emp,,(Carthage),7.0848,35.9166
Zheng,-383,-367,10449.075911623673,POLITY,Zheng (state),,,,(Warring States China),114.1798,35.1713
Thirtieth Dynasty of Egypt,-383,-367,687195.6261548295,POLITY,Thirtieth Dynasty of Egypt,,,,,28.9162,28.2832
(Chu),-383,-367,389465.6687974774,POLITY,Chu (state),,cn_chu_k_warring_states,Chu,(Warring States China),113.7462,32.4202
Peloponnesian League,-383,-367,15408.790361608471,POLITY,Peloponnesian League,,,,,22.3124,37.4759
Greek City-States,-383,-367,179096.54920590768,POLITY,Polis,,,,,23.5586,40.2268
Sabaeans,-383,-351,36026.54614278209,POLITY,Sabaeans,,,,,44.1862,15.6388
Italics,-383,-338,71391.63823473114,GROUP,Italic peoples,,,,,14.2933,41.8503
Minaeans,-383,-189,28483.780615845033,POLITY,Minaeans,,,,,43.7377,16.7305
(Warring States China),-383,-367,1004558.203800555,POLITY,Warring States Period,,,Wey;(Chu);(Han);Yue;Chu;Zheng;Han;Wei;Later Zhou;Lu;Qin;Qi;Song;Xu;Yan;Zhao,,115.5784,34.2503
Achaemenid Empire,-383,-367,4313707.350102779,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,52.472,35.5222
Cimmerian Bosporus,-383,-367,1764.2584045781311,POLITY,Bosporan Kingdom,,,,,36.6078,45.2345
Chu,-383,-367,389465.6687974774,POLITY,Chu (state),,cn_chu_k_warring_states,,(Chu);(Warring States China),113.7462,32.4202
Song,-383,-367,34245.88899268342,POLITY,Song (state),,,,(Warring States China),116.0831,34.9282
(Carthage),-383,-338,199514.18705010955,POLITY,Ancient Carthage,,tn_carthage_emp,Carthage,,7.0848,35.9166
Etruscans,-383,-338,33541.865994871434,POLITY,Etruscan civilization,,,,,10.7052,42.7603
Zhao,-366,-351,59161.83918770367,POLITY,Zhao (state),,,,(Warring States China),113.1444,36.1626
Song,-366,-351,34647.126132515215,POLITY,Song (state),,,,(Warring States China),116.0704,34.9358
Janapada of Aśmaka,-366,-351,5411.525212803307,POLITY,Asmaka,,in_mahajanapada,,(Mahajanapadas),78.2749,19.8357
(Macedonian Empire),-366,-351,28417.926355088995,POLITY,Macedonia (ancient kingdom),,,Macedonian Empire,,22.2365,40.8652
Achaemenid Empire,-366,-351,4324237.634382394,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,52.4272,35.5205
Second Athenian League,-366,-351,34869.549153796695,POLITY,Second Athenian League,,,,,25.4636,39.5265
Qin,-366,-351,46775.462932622984,POLITY,Qin (state),,,,(Warring States China),110.0644,35.7588
Cimmerian Bosporus,-366,-231,6621.363391025828,POLITY,Bosporan Kingdom,,,,,36.76,45.136
Wei,-366,-351,74083.78433820698,POLITY,Wei (state),,cn_wei_dyn_warring_states,,(Warring States China),115.1236,37.9372
(Warring States China),-366,-351,1004558.203800555,POLITY,Warring States Period,,,Wey;(Chu);Zhongshan;(Han);Yue;Chu;Wei;Later Zhou;Lu;Qin;Han;Qi;Song;Xu;Yan;Zhao,,115.5784,34.2503
Macedonian Empire,-366,-351,28417.926355088995,POLITY,Macedonia (ancient kingdom),,,,(Macedonian Empire),22.2365,40.8652
Olmec Civilization,-366,-351,5864.584327754829,POLITY,Olmecs,,,,,-95.1933,18.3114
(Mahajanapadas),-366,-351,802102.0176376574,POLITY,Mahajanapadas,,in_mahajanapada,Magadha - Shaishunaga dynasty;Janapada of Aśmaka,,83.7241,24.1593
Chu,-366,-338,389390.323162654,POLITY,Chu (state),,cn_chu_k_warring_states,,(Chu);(Warring States China),113.7462,32.4197
Sacred Band of Thebes,-366,-351,34284.419055898594,POLITY,"Thebes, Greece",,,,,23.0994,38.9441
Zhongshan,-366,-302,10739.33328973716,POLITY,Zhongshan,,,,(Warring States China),116.5154,39.297
Odrysian Kingdom,-366,-351,105796.45610756808,POLITY,Odrysian kingdom,,,,,25.8259,42.6387
(Han),-366,-351,22239.6257554003,POLITY,Han (state),,,Han,(Warring States China),112.4484,35.0939
Greek City-States,-366,-351,124127.91264681323,POLITY,Polis,,,,,21.7093,40.9329
Later Zhou,-366,-351,5602.6277457297465,POLITY,Later Zhou,,cn_eastern_zhou_warring_states,,(Warring States China),112.8298,35.1931
(Chu),-366,-338,389390.323162654,POLITY,Chu (state),,cn_chu_k_warring_states,Chu,(Warring States China),113.7462,32.4197
Thirtieth Dynasty of Egypt,-366,-351,687438.3977928923,POLITY,Thirtieth Dynasty of Egypt,,,,,28.9185,28.2817
Peloponnesian League,-366,-351,8866.454191495697,POLITY,Peloponnesian League,,,,,22.1543,37.4765
Han,-366,-351,22239.6257554003,POLITY,Han (state),,,,(Warring States China);(Han),112.4484,35.0939
Wey,-366,-351,5404.542232964696,POLITY,Wey (state),,,,(Warring States China),115.1508,36.1938
Later Zhou,-350,-257,3965.568753640481,POLITY,Later Zhou,,cn_eastern_zhou_warring_states,,(Warring States China),112.8632,35.2888
Odrysian Kingdom,-350,-338,102271.87569527022,POLITY,Odrysian kingdom,,,,,25.8756,42.6822
(Han),-350,-338,23008.30905822183,POLITY,Han (state),,,Han,(Warring States China),112.3392,35.0076
Greek City-States,-350,-338,144798.56295430256,POLITY,Polis,,,,,22.4837,40.7576
Sabaeans,-350,-280,35605.01064592351,POLITY,Sabaeans,,,,,44.1837,15.6445
Wey,-350,-285,5529.404838143012,POLITY,Wey (state),,,,(Warring States China),115.143,36.1988
Thirtieth Dynasty of Egypt,-350,-338,687438.3977928923,POLITY,Thirtieth Dynasty of Egypt,,,,,28.9185,28.2817
Peloponnesian League,-350,-338,10246.291217530725,POLITY,Peloponnesian League,,,,,22.154,37.5329
Hadhramaut,-350,183,86171.17286842132,POLITY,Hadhramaut,,,,,49.1724,15.7394
Han,-350,-338,23008.30905822183,POLITY,Han (state),,,,(Warring States China);(Han),112.3392,35.0076
Thebans,-350,-338,5164.500097955484,POLITY,Theban,,,,,22.7766,38.6229
Molossian League,-350,-332,4707.85260026411,GROUP,Molossians,,,,,20.5951,39.7295
(Macedonian Empire),-350,-338,56952.65579260412,POLITY,Macedonia (ancient kingdom),,,Macedonian Empire,,22.1938,40.49
Magadha - Shaishunaga dynasty,-350,-338,796690.4924248538,POLITY,Shaishunaga dynasty,,,,,83.76,24.1878
Zhao,-350,-338,66759.78057962983,POLITY,Zhao (state),,,,(Warring States China),113.534,36.3782
Song,-350,-292,34773.420991234634,POLITY,Song (state),,,,(Warring States China),116.0653,34.936
Qi,-350,-292,119997.63026045385,POLITY,Qi (state),,cn_qi_warring_states,,(Warring States China),118.7397,36.7937
Qataban,-350,-111,11919.55236129688,POLITY,Qataban,,ye_qatabanian_commonwealth,,,45.4321,15.0833
Achaemenid Empire,-350,-338,4326209.47723446,POLITY,Achaemenid Empire,,ir_achaemenid_emp,,,52.4046,35.522
Second Athenian League,-350,-338,11560.014802761018,POLITY,Second Athenian League,,,,,24.9367,38.2811
