Name,FromYear,ToYear,Area,Type,Wikipedia,Wikidata,SeshatID,Components,MemberOf,CentroidLon,CentroidLat
Empire of Brazil,1825,1827,7996654.626137321,POLITY,Empire of Brazil,Q217230,br_brazil_emp,,,-52.1064,-11.5928
Ottoman Empire,1825,1827,2155353.562236715,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,35.2222,35.3896
Vientiane,1825,1827,172157.18967832223,POLITY,Vientiane,Q9326,,,,104.1728,16.8158
Grand Duchy of Berg,1825,1827,2941.8621980936114,POLITY,Grand Duchy of Berg,Q249428,,,,10.9603,50.4728
Principality of Lichtenberg,1825,1827,178.55324520001872,POLITY,Principality of Lichtenberg,Q547629,,,,7.3997,49.5291
Burma,1825,1827,552642.0764169598,POLITY,Myanmar,Q836,,,,96.6046,22.0206
Republic of Peru,1825,1827,1134064.2674957993,POLITY,Peru,Q419,,,,-74.1651,-10.8463
British Colonial Empire,1825,1827,946671.9774730693,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-58.4491,40.8839
Federated Republic of Mexico,1825,1835,3188276.0192381525,POLITY,First Mexican Republic,Q1109279,,,,-102.6251,27.6077
Emirate of Jabal Shammar,1825,1827,84253.96597461322,POLITY,Emirate of Jabal Shammar,Q5362837,,,,41.888,27.503
Rattanakosin Kingdom,1825,1827,441223.6457395283,POLITY,Rattanakosin Kingdom (1782–1932),Q1155700,,,,100.9708,13.6216
(British Empire),1825,1827,5076361.609028307,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,33.3709,23.2794
Qing Dynasty,1825,1827,12320499.866516624,POLITY,Qing dynasty,Q8733,cn_qing_dyn_2,,,105.7739,39.6306
Pontianak Kadriyah Sultanate,1825,1827,4060.684440189977,POLITY,Pontianak Sultanate,Q3048747,,,,109.2481,-0.3718
United States of America,1825,1827,2378035.2604100965,POLITY,United States,Q30,us_antebellum,,,-82.9319,36.734
Kingdom of Bavaria,1828,1835,76544.98580312678,POLITY,Kingdom of Bavaria,Q154195,,,,11.1251,48.9513
First Hellenic Republic,1828,1829,41408.09622,POLITY,First Hellenic Republic,Q528546,,,,22.5904,37.7245
German Confederation,1828,1829,281682.4312464829,POLITY,German Confederation,Q151624,,,,15.1654,52.6144
Sikh Empire,1828,1829,244821.19229280233,POLITY,Sikh Empire,Q83572,,,,73.5994,32.1498
Republic of Chile,1828,1865,303302.5552864426,POLITY,Chile,Q298,ch_chile_rep_1,,,-71.0487,-31.8313
Kingdom of Champasak,1828,1884,36890.11221411522,POLITY,Champasak,Q403369,,,,106.6232,15.2493
Emirate of Afghanistan,1828,1829,884103.4959619216,POLITY,Emirate of Afghanistan,Q1335260,af_afghanistan_emirate,,,68.1678,33.9322
Kingdom of Luang Phrabang,1828,1884,148212.65437259697,POLITY,Luang Prabang,Q190165,,,,102.8294,20.3807
Russian Empire,1828,1829,17683827.885135826,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,89.5326,61.5469
Emirate of Nejd,1828,1829,490703.5874017597,POLITY,Emirate of Nejd,Q146862,,,,43.9759,25.234
Empire of Brazil,1828,1833,7815709.064311703,POLITY,Empire of Brazil,Q217230,br_brazil_emp,,,-51.998,-11.0246
Principality of Guria,1828,1829,3775.5215845626126,POLITY,Principality of Guria,Q2195101,,,,42.2216,41.7354
Caucasian Imamate,1828,1835,38173.42313028854,POLITY,Caucasian Imamate,Q2088141,,,,46.3247,42.5602
Ottoman Empire,1828,1829,2133264.711,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,35.3443,35.3599
Sultan of Yogyakarta,1828,1829,4063.008241362345,POLITY,Hamengkubuwono,Q1050326,,,,110.3524,-7.9403
Grand Duchy of Saxe-Weimar-Eisenach,1828,1865,4095.4569969788286,POLITY,Saxe-Weimar-Eisenach,Q155570,,,,11.0316,50.9266
British Empire,1828,1829,3055668.7726127827,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),79.996,21.7179
Surakarta Sunanate,1828,1829,3693.8799989577283,POLITY,Surakarta Sunanate,Q2122499,,,,110.5912,-7.4784
Kingdom of Portugal,1828,1833,189392.56119206132,POLITY,Kingdom of Portugal,Q45670,,,,4.5723,16.6827
British Cape Colony,1828,1833,672331.1483185067,POLITY,Cape Colony,Q370736,gb_british_emp_1,,(British Empire),18.8855,-27.142
Dutch East Indies,1828,1829,443965.3420084521,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),114.1813,-4.3637
Burma,1828,1833,552420.5230691409,POLITY,Myanmar,Q836,,,,96.6035,22.0292
British Colonial Empire,1828,1829,1076880.807207527,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-40.6122,34.8278
Republic of Peru,1828,1833,1137829.4850386616,POLITY,Peru,Q419,,,,-74.1744,-10.8506
Saxe-Altenburg,1828,1835,2140.4538356038734,POLITY,Saxe-Altenburg,Q158151,,,,10.5146,50.7197
(Netherlands),1828,1829,515069.6958873202,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,92.0728,6.9646
Qajar Dynasty,1828,1855,1621695.510550422,POLITY,Qajar dynasty,Q189326,ir_qajar_dyn,,,54.3301,32.5398
Río de la Plata,1828,1829,1412831.921583753,POLITY,Río de la Plata,Q35827,,,,-63.6744,-29.347
Austrian Empire,1828,1829,692248.2502753108,POLITY,Austrian Empire,Q131964,at_habsburg_2,,,18.1433,47.3935
Principality of Abkhazia,1828,1829,9757.877433755555,POLITY,Principality of Abkhazia,Q1760473,,,,41.2927,43.1243
Oriental Republic of Uruguay,1828,1864,180732.50513965983,POLITY,Uruguay,Q77,,,,-56.1472,-32.8453
Omani Slave Coast,1828,1839,64590.674285695655,POLITY,Omanis,Q4334533,,,,39.2396,-6.4764
Qing Dynasty,1828,1841,12320315.66441837,POLITY,Qing dynasty,Q8733,cn_qing_dyn_2,,,105.774,39.6308
Saxe-Meiningen,1828,1835,3338.6244365721714,POLITY,Saxe-Meiningen,Q157710,,,,10.6623,50.5469
(British Empire),1828,1829,5261955.9541633595,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,34.8383,22.1726
Rattanakosin Kingdom,1828,1841,618361.4469970054,POLITY,Rattanakosin Kingdom (1782–1932),Q1155700,,,,101.9109,14.5263
United States of America,1828,1829,2402091.268725493,POLITY,United States,Q30,us_antebellum,,,-82.4287,36.5281
Poles,1830,1833,113663.05361095733,POLITY,Polish people,Q1026,,,,20.9547,51.9209
British Empire,1830,1833,3055668.7726127827,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),79.996,21.7179
Regency of Algiers,1830,1833,207492.65073606677,POLITY,Regency of Algiers,Q3045696,,,,3.6819,35.5084
Ottoman Empire,1830,1833,2128108.6587832277,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,35.3583,35.351
Dutch East Indies,1830,1833,464289.6695,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),114.0424,-4.5694
French Algiers,1830,1833,4209.255874310027,POLITY,Algiers,Q3561,fr_france_napoleonic,,(Bourbon Kingdom of France),2.3561,36.3462
Sultanate of Sukadana,1830,1833,11473.123561574306,POLITY,Tanjungpura Kingdom,Q3446232,,,,110.1497,-1.9805
Sultanate of Sambaliung,1830,1847,13501.37492453685,POLITY,id.wikipedia.org/wiki/Kesultanan_Sambaliung,Q19727688,,,,117.935,1.6308
Sultanate of Sulu,1830,1876,67795.47462285448,POLITY,Sultanate of Sulu,Q422065,,,,117.7373,5.0241
Free City of Krakow,1830,1833,1467.3475001706893,POLITY,Free City of Cracow,Q501303,,,,19.6592,49.9572
Kingdom of Belgium,1830,1833,25094.191023433574,POLITY,Belgium,Q31,,,,4.3522,50.8068
Bourbon Kingdom of France,1830,1833,629201.8989574092,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,,(Bourbon Kingdom of France),-3.4885,42.186
Principality of Svaneti,1830,1833,2365.423293685922,POLITY,Principality of Svaneti,Q2919545,,,,42.8015,43.0047
Sikh Empire,1830,1833,251442.0996194841,POLITY,Sikh Empire,Q83572,,,,73.5866,32.1942
Đại Việt,1830,1833,3548.281228895467,POLITY,Đại Việt,Q1317991,,,,108.868,11.7196
First Hellenic Republic,1830,1833,45125.99517912942,POLITY,First Hellenic Republic,Q528546,,,,22.8482,37.7336
German Confederation,1830,1833,281793.6235743459,POLITY,German Confederation,Q151624,,,,15.162,52.6135
Russian Empire,1830,1833,17584863.476590317,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,89.8461,61.5844
(Bourbon Kingdom of France),1830,1833,633411.1548317192,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,French Algiers;Bourbon Kingdom of France,,-3.4537,42.1513
Emirate of Nejd,1830,1845,563058.1505243256,POLITY,Emirate of Nejd,Q146862,,,,44.645,25.394
Gran Colombia,1830,1833,2846241.1464532283,POLITY,Gran Colombia,Q199821,co_colombia_rep_1,,,-71.3374,3.7853
Emirate of Afghanistan,1830,1833,877482.5886,POLITY,Emirate of Afghanistan,Q1335260,af_afghanistan_emirate,,,68.1305,33.9331
Beylik of Tunis,1830,1839,87806.05213526731,POLITY,Beylik of Tunis,Q4899891,,,,9.6919,35.1608
(British Empire),1830,1833,5271029.157258413,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,34.8603,22.1213
Greenland,1830,1845,103428.83606555307,POLITY,Greenland,Q223,,,,-50.2305,64.4857
United States of America,1830,1833,2474221.562523558,POLITY,United States,Q30,us_antebellum,,,-82.7839,36.7027
Sultanate of Oman,1830,1855,176397.18860134698,POLITY,Oman,Q842,om_busaidi_imamate_1,,,57.209,21.3077
Netherlands,1830,1833,45851.61263345576,POLITY,Netherlands,Q55,nl_dutch_emp_2,,(Netherlands),5.5142,51.9117
(Netherlands),1830,1833,510141.28213187476,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,99.2274,3.1408
British Colonial Empire,1830,1833,1085954.0103025825,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-39.9328,34.5159
Río de la Plata,1830,1833,1412831.921583753,POLITY,Río de la Plata,Q35827,,,,-63.6744,-29.347
Austrian Empire,1830,1833,692337.2786999944,POLITY,Austrian Empire,Q131964,at_habsburg_2,,,18.1442,47.394
United States of America,1834,1835,2754133.2451008675,POLITY,United States,Q30,us_antebellum,,,-83.4412,36.9977
Venezuela,1834,1852,934695.9965192804,POLITY,Venezuela,Q717,ve_venezuela_rep_1,,,-66.2599,7.1769
Netherlands,1834,1839,37107.62381723499,POLITY,Netherlands,Q55,nl_dutch_emp_2,,(Netherlands),5.4775,52.3145
Nguyễn dynasty,1834,1858,300524.88017999596,POLITY,Nguyen dynasty,Q6500483,,,,106.7036,15.9249
(British Empire),1834,1835,5356088.057134469,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,34.7997,21.949
Duchy of Oldenburg,1834,1839,4850.687389112561,POLITY,Duchy of Oldenburg,Q697084,,,,8.02,53.0865
Austrian Empire,1834,1835,692267.562,POLITY,Austrian Empire,Q131964,at_habsburg_2,,,18.1438,47.3944
Oyo Empire,1834,1835,66304.80459786943,POLITY,Oyo Empire,Q849623,ni_oyo_emp_2,,,2.2767,6.9969
(Netherlands),1834,1835,516602.2608501019,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,101.8656,1.8302
Burma,1834,1841,552579.5442,POLITY,Myanmar,Q836,,,,96.603,22.0301
Republic of New Granada,1834,1852,1423059.659221634,POLITY,Republic of New Granada,Q630882,,,,-72.8726,3.6098
British Colonial Empire,1834,1835,1113708.1430941718,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-40.315,33.3468
Republic of Peru,1834,1835,1373455.684470496,POLITY,Peru,Q419,,,,-74.2498,-9.5381
British Cape Colony,1834,1839,677425.3031121481,POLITY,Cape Colony,Q370736,gb_british_emp_1,,(British Empire),19.1498,-26.8733
Republic of Ecuador,1834,1904,262830.44671912096,POLITY,Ecuador,Q736,,,,-79.0287,-1.4284
Principality of Moldavia,1834,1835,42008.83114,POLITY,Moldavia,Q10957559,md_moldavia_principality_3,,,26.9419,46.7293
French Algiers,1834,1839,15319.913899472358,POLITY,Algiers,Q3561,fr_france_napoleonic,,(Bourbon Kingdom of France),3.6298,36.5284
Dutch East Indies,1834,1835,479494.6370328669,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),113.9139,-4.4802
Argentine Confederation,1834,1835,1412831.921583753,POLITY,Argentine Confederation,Q832554,,,,-63.6744,-29.347
United Provinces of Central America,1834,1835,443260.2751158535,POLITY,Federal Republic of Central America,Q190025,,,,-86.9535,13.7869
Free City of Krakow,1834,1841,1644.7780645662535,POLITY,Free City of Cracow,Q501303,,,,19.645,49.9708
Kingdom of Portugal,1834,1835,189537.49733951024,POLITY,Kingdom of Portugal,Q45670,,,,4.5631,16.7039
Bourbon Kingdom of France,1834,1835,629160.2823,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,,(Bourbon Kingdom of France),-3.4898,42.1845
Kingdom of Belgium,1834,1839,34061.45711437743,POLITY,Belgium,Q31,,,,4.6994,50.627
Kingdom of Prussia,1834,1835,1067.019464740998,POLITY,Kingdom of Prussia,Q27306,,,,8.9957,50.0202
British Empire,1834,1835,3107879.3849036046,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),80.2398,21.7902
Empire of Brazil,1834,1835,7815862.979854534,POLITY,Empire of Brazil,Q217230,br_brazil_emp,,,-51.9982,-11.0243
Regency of Algiers,1834,1835,196556.08124087812,POLITY,Regency of Algiers,Q3045696,,,,3.6591,35.4471
Principality of Wallachia,1834,1848,74373.47177271132,POLITY,Wallachia,Q171393,ro_wallachia_principality_3,,,25.196,44.6651
Ottoman Empire,1834,1835,1459521.5457313263,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,34.0803,38.5178
(Bourbon Kingdom of France),1834,1835,644480.1962391302,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,French Algiers;Bourbon Kingdom of France,,-3.3378,42.0638
Russian Empire,1834,1835,17630779.335520618,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,89.6614,61.5794
Bornu Empire,1834,1847,227106.50239430394,POLITY,Kanem-Bornu Empire,Q1139762,ni_bornu_emp,,,14.386,12.7923
(Spanish Empire),1834,1835,982777.4643342132,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,25.0505,29.1991
Kingdom of Spain,1834,1835,495752.2858418164,POLITY,Spain,Q29,es_spanish_emp_3,,(Spanish Empire),-3.5054,40.4093
Duchy of Mecklenburg,1834,1835,11254.515851024478,POLITY,Duchy of Mecklenburg,Q109252949,,,,11.9339,53.8094
Emirate of Afghanistan,1834,1835,819368.8387333719,POLITY,Emirate of Afghanistan,Q1335260,af_afghanistan_emirate,,,67.4838,33.9344
Merina Kingdom,1834,1839,397202.3857265027,POLITY,Merina Kingdom,Q1071439,,,,47.4053,-18.4549
Muhammad Ali dynasty,1834,1839,2313375.6134074447,POLITY,History of Egypt under the Muhammad Ali dynasty,Q3057606,eg_egypt_modern_1,,,33.7022,22.5616
Sikh Empire,1834,1835,312595.47558778076,POLITY,Sikh Empire,Q83572,,,,74.3258,32.5467
First Hellenic Republic,1834,1858,43999.81364923335,POLITY,First Hellenic Republic,Q528546,,,,22.5033,38.1548
German Confederation,1834,1835,281388.3622171652,POLITY,German Confederation,Q151624,,,,15.1676,52.6114
Sokoto Caliphate,1834,1835,792705.9612675873,POLITY,Sokoto Caliphate,Q600524,,,,8.7856,10.799
Principality of Moldavia,1836,1839,42008.83114,POLITY,Moldavia,Q10957559,md_moldavia_principality_3,,,26.9419,46.7293
Dutch East Indies,1836,1845,481499.01308133267,POLITY,Dutch East Indies,Q188161,nl_dutch_emp_2,,(Netherlands),113.8292,-4.4309
Kingdom of Portugal,1836,1855,189392.56119206132,POLITY,Kingdom of Portugal,Q45670,,,,4.5723,16.6827
Bourbon Kingdom of France,1836,1839,629490.8480309629,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,,(Bourbon Kingdom of France),-3.4881,42.1852
Argentine Confederation,1836,1839,1431507.666,POLITY,Argentine Confederation,Q832554,,,,-63.6119,-29.4325
United Provinces of Central America,1836,1839,443260.2751158535,POLITY,Federal Republic of Central America,Q190025,,,,-86.9535,13.7869
Kingdom of Prussia,1836,1847,777.1400891709072,POLITY,Kingdom of Prussia,Q27306,,,,6.8062,46.973
Peru-Bolivian Confederation,1836,1839,3196799.965315495,POLITY,Peru-Bolivian Confederation,Q899706,,,,-68.8137,-13.4508
Centralist Mexico,1836,1839,1460861.0436259347,POLITY,Centralist Republic of Mexico,Q5062192,,,,-103.1165,23.4668
British Empire,1836,1839,3130656.8067992902,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),80.3223,21.8184
Ottoman Empire,1836,1839,1487848.395380466,POLITY,Ottoman Empire,Q12560,tr_ottoman_emp_3,,,33.7398,38.4306
Empire of Brazil,1836,1839,7523690.469117542,POLITY,Empire of Brazil,Q217230,br_brazil_emp,,,-51.9362,-10.2175
Regency of Algiers,1836,1839,196556.08124087815,POLITY,Regency of Algiers,Q3045696,,,,3.6591,35.4471
Caucasian Imamate,1836,1856,34868.71735154697,POLITY,Caucasian Imamate,Q2088141,,,,46.4865,42.4977
Kingdom of Spain,1836,1839,495467.2798742898,POLITY,Spain,Q29,es_spanish_emp_3,,(Spanish Empire),-3.5088,40.4083
(Bourbon Kingdom of France),1836,1839,644810.7619304353,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,French Algiers;Bourbon Kingdom of France,,-3.3363,42.0645
Russian Empire,1836,1839,17630413.441646203,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,89.678,61.5788
(Spanish Empire),1836,1839,982492.4583666864,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,25.0581,29.1948
Duchy of Mecklenburg,1836,1862,11297.603956469806,POLITY,Duchy of Mecklenburg,Q109252949,,,,11.9311,53.8077
Emirate of Afghanistan,1836,1839,789408.4154117819,POLITY,Emirate of Afghanistan,Q1335260,af_afghanistan_emirate,,,67.383,34.0619
Sikh Empire,1836,1839,349341.9278321363,POLITY,Sikh Empire,Q83572,,,,73.8883,32.2895
Sokoto Caliphate,1836,1839,798855.0196634738,POLITY,Sokoto Caliphate,Q600524,,,,8.7482,10.7771
German Confederation,1836,1839,281707.35713426914,POLITY,German Confederation,Q151624,,,,15.163,52.6134
Principality of Andorra,1836,1839,379.9694002834699,POLITY,Andorra,Q228,,,,1.6215,42.5436
Kingdom of Bavaria,1836,1839,76345.67086514375,POLITY,Kingdom of Bavaria,Q154195,,,,11.1265,48.9475
United States of America,1836,1839,2812240.065316945,POLITY,United States,Q30,us_antebellum,,,-83.5052,37.1742
Talpur Dynasty,1836,1839,528677.7635237455,POLITY,Talpur dynasty,Q19569014,,,,67.0722,27.6267
(British Empire),1836,1839,5456798.283075612,POLITY,British Empire,Q8680,gb_british_emp_1,British Cape Colony;British Colonial Empire;Trucial States;British Empire;Kingdom of Great Britain,,36.3277,21.1187
Saxe-Meiningen,1836,1839,1192.683953,POLITY,Saxe-Meiningen,Q157710,,,,10.2087,50.6263
Riograndense Republic,1836,1841,287824.84988571063,POLITY,Riograndense Republic,Q162192,,,,-53.3434,-29.7947
Republic of Texas,1836,1841,374108.5960105062,POLITY,Republic of Texas,Q170588,,,,-97.5006,31.3453
Saxe-Coburg and Gotha,1836,1839,2941.8621980936114,POLITY,Saxe-Coburg and Gotha,Q3462133,,,,10.9603,50.4728
Austrian Empire,1836,1839,692200.9255471093,POLITY,Austrian Empire,Q131964,at_habsburg_2,,,18.1444,47.3942
Ashanti Empire,1836,1867,154022.69625268062,POLITY,Ashanti Empire,Q722071,gh_ashanti_emp,,,-1.8557,6.9076
(Netherlands),1836,1839,518606.63689856767,POLITY,Netherlands,Q55,nl_dutch_emp_2,Netherlands;Dutch East Indies,,101.835,1.8506
Karamanli Dynasty,1836,1839,49752.85283386961,POLITY,Karamanli dynasty,Q1929987,,,,19.2193,31.4317
Saxe-Altenburg,1836,1839,3237.116350256878,POLITY,Saxe-Altenburg,Q158151,,,,11.3532,50.9414
Federated Republic of Mexico,1836,1839,1352775.2675962974,POLITY,First Mexican Republic,Q1109279,,,,-103.5481,30.7733
Nepal,1836,1855,149363.36128199458,POLITY,Nepal,Q837,,,,83.9658,28.2436
British Colonial Empire,1836,1839,1191640.9471396282,POLITY,British Empire,Q8680,gb_british_emp_1,,(British Empire),-30.4721,29.3229
Beylik of Tunis,1840,1845,87956.13935742421,POLITY,Beylik of Tunis,Q4899891,,,,9.6897,35.1612
Kingdom of Spain,1840,1858,495846.6439159163,POLITY,Spain,Q29,es_spanish_emp_3,,(Spanish Empire),-3.5067,40.4102
(Spanish Empire),1840,1852,982871.8224083129,POLITY,History of Spain (1808–1874),Q80702,es_spanish_emp_3,Kingdom of Spain;Spanish Empire,,25.0466,29.2008
Russian Empire,1840,1845,17631472.954477355,POLITY,Russian Empire,Q34266,ru_romanov_dyn_2,,,89.6722,61.5794
Durrani Dynasty,1840,1841,664492.3335025739,POLITY,Durrani dynasty,Q5316729,,,,66.182,33.8107
(Bourbon Kingdom of France),1840,1841,658646.3301449185,POLITY,Bourbon Restoration in France,Q207162,fr_france_napoleonic,French Algiers;Bourbon Kingdom of France,,-3.1473,41.9585
Honduras,1840,1845,114697.99509315907,POLITY,Honduras,Q783,,,,-86.5342,14.8253
German Confederation,1840,1845,281905.93712242594,POLITY,German Confederation,Q151624,,,,15.1594,52.6122
Sokoto Caliphate,1840,1894,792705.9612675873,POLITY,Sokoto Caliphate,Q600524,,,,8.7856,10.799
Kingdom of Hanover,1840,1841,38398.724456484466,POLITY,Kingdom of Hanover,Q164079,,,,9.0902,52.7959
Electorate of Hesse,1840,1865,13882.353985792533,POLITY,Electorate of Hesse,Q529605,,,,9.1672,50.8876
Kingdom of Bavaria,1840,1848,76544.78209469853,POLITY,Kingdom of Bavaria,Q154195,,,,11.1252,48.9513
French India,1840,1845,8658.542572350832,POLITY,French India,Q646374,,,,70.9926,-17.4322
Principality of Andorra,1840,1935,332.50452742783244,POLITY,Andorra,Q228,,,,1.6171,42.5504
Republic of the Rio Grande,1840,1841,300402.06240810815,POLITY,Republic of the Rio Grande,Q2014442,,,,-100.5615,26.0431
Bolivia,1840,1864,1813514.9247053126,POLITY,Bolivia,Q750,bo_bolivia_rep,,,-64.8066,-16.3367
