GroupID,GroupSize,Tile,EntryIndex,LastNameSegment,StackDepth,Role,Overlays,OverlaidBy,AreaKm2,GroupWindowFrom,GroupWindowTo,DistinctWindows,MaxIntersectionRatio,ConfirmedByLog,AllOwnersEver
17,9,125/015,194,Locri,,AMBIGUOUS (cyclic evidence),,,879.0,-275.1,-267.5,7,1.0,,Epirote Ally; Locri; Ozolian Locris; Roman Ally; Syracuse
17,9,125/015,272,Bruttian League,,AMBIGUOUS (cyclic evidence),,,5329.3,-275.1,-267.5,7,1.0,,Bruttian League; Epirote Ally; Roman Ally
17,9,125/015,273,Bruttian League,,AMBIGUOUS (cyclic evidence),,,3614.4,-275.1,-267.5,7,1.0,,Bruttian League; Epirote Ally; Kingdom of Syracuse; Roman Ally
18,9,125/020,152,Mycenaeans,2,OVERLAY,Mycenae (10% of its own area) [-1505.5..-1223.5]; Laconia (6% of its own area) [-1505.5..-1223.5]; Elis (5% of its own area) [-1505.5..-1223.5]; Pylos (4% of its own area) [-1505.5..-1223.5]; Orchomenos (3% of its own area) [-1505.5..-1223.5]; Thebes (3% of its own area) [-1505.5..-1223.5]; Iolcos (3% of its own area) [-1505.5..-1223.5]; Athens (3% of its own area) [-1505.5..-1223.5],,60117.6,-1505.5,-1223.5,1,1.0,,Mycenaeans
18,9,125/020,154,Iolcos,1,BASE,,Mycenaeans (3% of THIS entity covered) [-1505.5..-1223.5],1772.8,-1505.5,-1223.5,1,1.0,,Mycenaean Kingdoms
18,9,125/020,155,Orchomenos,1,BASE,,Mycenaeans (3% of THIS entity covered) [-1505.5..-1223.5],1865.3,-1505.5,-1223.5,1,1.0,,Mycenaean Kingdoms
18,9,125/020,156,Thebes,1,BASE,,Mycenaeans (3% of THIS entity covered) [-1505.5..-1223.5],1858.3,-1505.5,-1223.5,1,1.0,,Mycenaean Kingdoms
18,9,125/020,157,Athens,1,BASE,,Mycenaeans (3% of THIS entity covered) [-1505.5..-1223.5],1675.1,-1505.5,-1223.5,1,1.0,,Anti Macedon Alliance; Anti Spartan Alliance; Antigonid Ally; Antigonid Kingdom; Athens; Delian League; Domain of Cassander; Greek Alliance; Hellenic League; Kalaurian Amphictiony; Kingdom of Macedon; Kingdom of Macedonia; Macedonian Ally; Mycenaean Kingdoms; Peloponnesian League; Second Athenian League
18,9,125/020,158,Mycenae,1,BASE,,Mycenaeans (10% of THIS entity covered) [-1505.5..-1223.5],5813.0,-1505.5,-1223.5,1,1.0,,Mycenaean Kingdoms
18,9,125/020,159,Elis,1,BASE,,Mycenaeans (5% of THIS entity covered) [-1505.5..-1223.5],3139.9,-1505.5,-1223.5,1,1.0,,Mycenaean Kingdoms
18,9,125/020,160,Pylos,1,BASE,,Mycenaeans (4% of THIS entity covered) [-1505.5..-1223.5],2245.9,-1505.5,-1223.5,1,1.0,,Antigonid Ally; Domain of Cassander; Domain of Polyperchon; Greek Alliance; Hellenic League; Kingdom of Macedon; Kingdom of Sparta; Macedonian Ally; Messenia; Mycenaean Kingdoms; Peloponnesian League; Theban Ally
18,9,125/020,161,Laconia,1,BASE,,Mycenaeans (6% of THIS entity covered) [-1505.5..-1223.5],3896.3,-1505.5,-1223.5,1,1.0,,Mycenaean Kingdoms
19,9,125/040,222,Neo-Assyrian Empire,1,BASE,,Nasibina province; Neo-Babylonian Empire (100% of THIS entity covered) [-803.4..-608.5]; Guzana province; Guzanu; Neo-Babylonian Empire (92% of THIS entity covered) [-803.4..-608.5],26374.7,-803.4,-608.5,9,1.0,,Bit-Bahiani; Kadmuhu; Middle Assyrian Empire; Neo Assyrian Tributary; Neo-Assyrian Empire; Neo-Babylonian Empire; Phrygians
19,9,125/040,241,Neo-Assyrian Empire,1,BASE,,Guzana province; Guzanu; Neo-Babylonian Empire (30% of THIS entity covered) [-803.4..-612.4]; Nasibina province; Neo-Babylonian Empire (27% of THIS entity covered) [-803.4..-612.4],7730.4,-803.4,-608.5,9,1.0,,Bit-Halupe; Neo Assyrian Tributary; Neo-Assyrian Empire
19,9,125/040,282,Neo-Assyrian Empire,1,BASE,,Shubria (100% of THIS entity covered) [-795.5..-735.4]; Land of Bel-harran-beli-user (99% of THIS entity covered) [-753.5..-744.8]; Neo-Babylonian Empire (98% of THIS entity covered) [-612.4..-608.5]; Guzana province; Guzanu; Neo-Babylonian Empire (8% of THIS entity covered) [-803.4..-608.5],16798.7,-803.4,-608.5,9,1.0,,Bit-Zamani; Neo Assyrian Tributary; Neo-Assyrian Empire; Neo-Babylonian Empire
19,9,125/040,283,Neo-Assyrian Empire,1,BASE,,Shubria (100% of THIS entity covered) [-795.5..-735.4]; Land of Bel-harran-beli-user (70% of THIS entity covered) [-753.5..-744.8],12190.5,-803.4,-608.5,9,1.0,,Neo-Assyrian Empire
19,9,125/040,324,Guzana province; Guzanu; Neo-Babylonian Empire,2,OVERLAY,Neo-Assyrian Empire (92% of its own area) [-803.4..-608.5]; Neo-Assyrian Empire (30% of its own area) [-803.4..-612.4]; Neo-Assyrian Empire (8% of its own area) [-803.4..-608.5],,13246.5,-803.4,-608.5,9,1.0,,Guzanu; Neo Assyrian Empire; Neo-Babylonian Empire
19,9,125/040,327,Nasibina province; Neo-Babylonian Empire,2,OVERLAY,Neo-Assyrian Empire (100% of its own area) [-803.4..-608.5]; Neo-Assyrian Empire (27% of its own area) [-803.4..-612.4],,14004.4,-803.4,-608.5,9,1.0,,Neo Assyrian Empire; Neo-Babylonian Empire
19,9,125/040,335,Shubria,2,OVERLAY,Neo-Assyrian Empire (100% of its own area) [-795.5..-735.4]; Neo-Assyrian Empire (100% of its own area) [-795.5..-735.4],,2306.4,-803.4,-608.5,9,1.0,,Neo-Assyrian Empire; Neo-Babylonian Empire; Urartu
19,9,125/040,346,Land of Bel-harran-beli-user,2,OVERLAY,Neo-Assyrian Empire (99% of its own area) [-753.5..-744.8]; Neo-Assyrian Empire (70% of its own area) [-753.5..-744.8],,13616.1,-803.4,-608.5,9,1.0,,Land of Bel-harran-beli-user
19,9,125/040,392,Neo-Babylonian Empire,2,OVERLAY,Neo-Assyrian Empire (98% of its own area) [-612.4..-608.5],,2594.5,-803.4,-608.5,9,1.0,,Neo-Babylonian Empire
20,9,130/024,71,Hellespontine Phrygia,,AMBIGUOUS (cyclic evidence),,,9376.5,-547.1,-513.8,3,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Lydia; Masa; New Hittite Kingdom; Persian Empire; Phrygian Kingdom; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
20,9,130/024,76,Hellespontine Phrygia,,AMBIGUOUS (cyclic evidence),,,6513.0,-547.1,-513.8,3,1.0,,Kingdom of Macedon; Lydia; Persian Empire; Phrygian Kingdom; Revolt of Ariobarzanes; Revolt of Artabazus
20,9,130/024,79,Astacus,,AMBIGUOUS (cyclic evidence),,,257.5,-547.1,-513.8,3,1.0,,Delian League; Ionian League; Megaris; Succession struggle
20,9,130/024,81,Parium,,AMBIGUOUS (cyclic evidence),,,161.1,-547.1,-513.8,3,1.0,,Ionians
20,9,130/024,82,Cyzicus,,AMBIGUOUS (cyclic evidence),,,220.6,-547.1,-513.8,3,1.0,,Ionians
20,9,130/024,86,Chalcedon,,AMBIGUOUS (cyclic evidence),,,76.4,-547.1,-513.8,3,1.0,,Anti Spartan Alliance; Ionian League; Megaris; Peloponnesian League
20,9,130/024,99,Pityusa,,AMBIGUOUS (cyclic evidence),,,175.5,-547.1,-513.8,3,1.0,,Ionians; Peloponnesian League
20,9,130/024,113,Kios,,AMBIGUOUS (cyclic evidence),,,247.6,-547.1,-513.8,3,1.0,,Ionian League; Ionians; Kios; Northern League
20,9,130/024,124,Hellespontine Phrygia; Mysians,,AMBIGUOUS (cyclic evidence),,,6983.8,-547.1,-513.8,3,1.0,,Antigonid Kingdom; Antipatrid Ally; Domain of Antigonus; Kingdom of Lysimakhos; Kingdom of Macedon; Mysians; Persian Empire; Revolt of Ariobarzanes; Revolt of Artabazus; Seleucid Kingdom
21,8,120/115,151,Song,1,BASE,,Chu; Wei (18% of THIS entity covered) [-407.5..-399.5],867.0,-408.5,-301.5,10,1.0,,Cao; Revolt; Song; Tian Qi
21,8,120/115,175,Song,1,BASE,,Chu; Wei (5% of THIS entity covered) [-407.5..-399.5],243.1,-408.5,-301.5,10,1.0,,Rong; Song; Tian Qi
21,8,120/115,269,Song,1,BASE,,Chu; Tian Qi; Wei (100% of THIS entity covered) [-399.5..-301.5]; Chu; Hann; Wei (100% of THIS entity covered) [-408.5..-301.5]; Chu; Wei (96% of THIS entity covered) [-365.5..-301.5]; Chu; Wei (77% of THIS entity covered) [-407.5..-399.5],30999.4,-408.5,-301.5,10,1.0,,Song
21,8,120/115,272,Chu; Hann; Wei,2,OVERLAY,Song (100% of its own area) [-408.5..-301.5],,403.7,-408.5,-301.5,10,1.0,,Chu; Hann; Wei
21,8,120/115,273,Chu; Wei,2,OVERLAY,Song (77% of its own area) [-407.5..-399.5]; Song (18% of its own area) [-407.5..-399.5]; Song (5% of its own area) [-407.5..-399.5],,4524.4,-408.5,-301.5,10,1.0,,Chu; Wei
21,8,120/115,275,Chu; Tian Qi; Wei,2,OVERLAY,Song (100% of its own area) [-399.5..-301.5],,1124.5,-408.5,-301.5,10,1.0,,Chu; Tian Qi; Wei
21,8,120/115,279,Chu,1,BASE,,Chu; Wei (4% of THIS entity covered) [-365.5..-335.5],662.6,-408.5,-301.5,10,1.0,,Chu
21,8,120/115,280,Chu; Wei,2,OVERLAY,Song (96% of its own area) [-365.5..-301.5]; Chu (4% of its own area) [-365.5..-335.5],,1135.5,-408.5,-301.5,10,1.0,,Chu; Wei
22,8,125/020,153,Mycenaeans,2,OVERLAY,Mycenae (21% of its own area) [-1223.5..-1204.5]; Laconia (14% of its own area) [-1223.5..-1204.5]; Elis (11% of its own area) [-1223.5..-1204.5]; Pylos (8% of its own area) [-1223.5..-1204.5]; Thebes (6% of its own area) [-1223.5..-1204.5]; Athens (6% of its own area) [-1223.5..-1204.5]; Orchomenos (6% of its own area) [-1223.5..-1204.5],,27881.0,-1223.5,-1204.5,1,1.0,,Mycenaeans
