Kingdom of Purushanda	OK	6 features	2026-08-21T17:39:48
Kingdom of Qadesh	OK	3 features	2026-08-21T17:39:48
Kingdom of Qatna	OK	3 features	2026-08-21T17:39:48
Kingdom of Rome	OK	50 features	2026-08-21T17:39:48
Kingdom of Sam'al	OK	3 features	2026-08-21T17:39:48
Kingdom of Sindica	OK	3 features	2026-08-21T17:39:48
Kingdom of Sparta	OK	106 features	2026-08-21T17:39:48
Kingdom of Syracuse	OK	25 features	2026-08-21T17:39:48
Kingdom of Terqa	OK	2 features	2026-08-21T17:39:48
Kingdom of Tuttul	OK	5 features	2026-08-21T17:39:48
Kingdom of Tylis	OK	1 features	2026-08-21T17:39:48
Kingdom of Ugarit	OK	4 features	2026-08-21T17:39:48
Kingdom of Ur	OK	160 features	2026-08-21T17:39:48
Kingdom of Uruk	OK	37 features	2026-08-21T17:39:48
Kingdom of Zalpa	OK	8 features	2026-08-21T17:39:48
Kingdom of the Grabaei	OK	6 features	2026-08-21T17:39:48
Kios	OK	2 features	2026-08-21T17:39:48
Kirati	OK	1 features	2026-08-21T17:39:48
Kirruru	OK	2 features	2026-08-21T17:39:48
Kizzuwatna	OK	3 features	2026-08-21T17:39:48
Koliya	OK	1 features	2026-08-21T17:39:48
Konkana	OK	2 features	2026-08-21T17:39:48
Kopai	OK	1 features	2026-08-21T17:39:48
Koreans	OK	1 features	2026-08-21T17:39:48
Kosala	OK	10 features	2026-08-21T17:40:45
Kotosh Culture	OK	1 features	2026-08-21T17:40:45
Ksudrakas	OK	1 features	2026-08-21T17:40:45
Kuai	OK	1 features	2026-08-21T17:40:45
Kui	OK	1 features	2026-08-21T17:40:45
Kuninda	OK	2 features	2026-08-21T17:40:45
Kuntala	OK	1 features	2026-08-21T17:40:45
Kunti	OK	1 features	2026-08-21T17:40:45
Kuru	OK	13 features	2026-08-21T17:40:45
Kush Tributary	OK	54 features	2026-08-21T17:40:45
Kyme	OK	5 features	2026-08-21T17:40:45
Lagash	OK	7 features	2026-08-21T17:40:45
Lai	OK	3 features	2026-08-21T17:40:45
Lai(2)	OK	1 features	2026-08-21T17:40:45
Laiyi	OK	1 features	2026-08-21T17:40:45
Land of Bel-harran-beli-user	OK	1 features	2026-08-21T17:40:45
Land of Shamash-resha-user	OK	1 features	2026-08-21T17:40:45
Land of Tartanu Shamshi-ilu	OK	1 features	2026-08-21T17:40:45
Laqe	OK	3 features	2026-08-21T17:40:45
Larak	OK	3 features	2026-08-21T17:40:45
Larissa	OK	3 features	2026-08-21T17:40:45
Latin League	OK	35 features	2026-08-21T17:40:45
Latins	OK	7 features	2026-08-21T17:40:45
Lauhitya	OK	1 features	2026-08-21T17:40:45
League of Argos	OK	16 features	2026-08-21T17:40:45
Lebadeia	OK	1 features	2026-08-21T17:40:45
Leontini	OK	4 features	2026-08-21T17:40:45
